RIC III Antoninus Pius 209	http://numismatics.org/ocre/id/ric.3.ant.209	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 210	http://numismatics.org/ocre/id/ric.3.ant.210	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 211	http://numismatics.org/ocre/id/ric.3.ant.211	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 212	http://numismatics.org/ocre/id/ric.3.ant.212	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 213	http://numismatics.org/ocre/id/ric.3.ant.213	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 214	http://numismatics.org/ocre/id/ric.3.ant.214	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 215 (aureus)	http://numismatics.org/ocre/id/ric.3.ant.215_aureus	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 215 (quinarius)	http://numismatics.org/ocre/id/ric.3.ant.215_quinarius	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 216A	http://numismatics.org/ocre/id/ric.3.ant.216A	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII | PAX	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 216Aa	http://numismatics.org/ocre/id/ric.3.ant.216Aa	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII | PAX	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 216Ab	http://numismatics.org/ocre/id/ric.3.ant.216Ab	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII | PAX	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 216B	http://numismatics.org/ocre/id/ric.3.ant.216B	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII | PAX	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 216C	http://numismatics.org/ocre/id/ric.3.ant.216C	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII | PAX	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 216D	http://numismatics.org/ocre/id/ric.3.ant.216D	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII | PAX	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 216E	http://numismatics.org/ocre/id/ric.3.ant.216E	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII | PAX	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 217	http://numismatics.org/ocre/id/ric.3.ant.217	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII | PIETAS	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 218	http://numismatics.org/ocre/id/ric.3.ant.218	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII | TRANQ	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 452A	http://numismatics.org/ocre/id/ric.3.ant.452A	151	152	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT VI COS II	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 452B	http://numismatics.org/ocre/id/ric.3.ant.452B	151	152	AVRELIVS CAESAR AVG PII F	TR POT VI COS II	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 452C	http://numismatics.org/ocre/id/ric.3.ant.452C	151	152	AVRELIVS CAESAR AVG PII F	TR POT VI COS II	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 452D	http://numismatics.org/ocre/id/ric.3.ant.452D	151	152	AVRELIVS CAESAR AVG PII FIL	TR POT VI COS II	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 452E	http://numismatics.org/ocre/id/ric.3.ant.452E	151	152	AVRELIVS CAESAR AVG PII FIL	TR POT VI COS II	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 453A	http://numismatics.org/ocre/id/ric.3.ant.453A	151	152	AVRELIVS CAESAR AVG PII FIL	TR POT VI COS II	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 453B	http://numismatics.org/ocre/id/ric.3.ant.453B	151	152	AVRELIVS CAESAR AVG PII FIL	TR POT VI COS II	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 453C	http://numismatics.org/ocre/id/ric.3.ant.453C	151	152	AVRELIVS CAES ANTON AVG PII F	TR POT VI COS II	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 454	http://numismatics.org/ocre/id/ric.3.ant.454	151	152	AVRELIVS CAES ANTON AVG PII F	TR POT VI COS II	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 455	http://numismatics.org/ocre/id/ric.3.ant.455	151	152	AVRELIVS CAES ANTON AVG PII F	TR POT VI COS II	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 456A (aureus)	http://numismatics.org/ocre/id/ric.3.ant.456A_aureus	151	152	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT VI COS II| CLEM	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 456A (denarius)	http://numismatics.org/ocre/id/ric.3.ant.456A_denarius	151	152	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT VI COS II| CLEM	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 456B (aureus)	http://numismatics.org/ocre/id/ric.3.ant.456B_aureus	151	152	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT VI COS II| CLEM	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 456B (denarius)	http://numismatics.org/ocre/id/ric.3.ant.456B_denarius	151	152	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT VI COS II| CLEM	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 456C	http://numismatics.org/ocre/id/ric.3.ant.456C	151	152	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT VI COS II| CLEM	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 456D	http://numismatics.org/ocre/id/ric.3.ant.456D	151	152	AVRELIVS CAESAR ANTONINI AVG PII FIL	TR POT VI COS II| CLEM	Antoninus Pius	6	https://godot.date/id/RyikAZdE54VY4dMdmoJBeb
RIC III Antoninus Pius 887	http://numismatics.org/ocre/id/ric.3.ant.887	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII S C	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 888	http://numismatics.org/ocre/id/ric.3.ant.888	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII S C	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 889	http://numismatics.org/ocre/id/ric.3.ant.889	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII S C	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 890A	http://numismatics.org/ocre/id/ric.3.ant.890A	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII S C	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 890B	http://numismatics.org/ocre/id/ric.3.ant.890B	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII S C	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 891	http://numismatics.org/ocre/id/ric.3.ant.891	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII ANNONA AVG S C	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 892	http://numismatics.org/ocre/id/ric.3.ant.892	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII ROMA S C	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 895	http://numismatics.org/ocre/id/ric.3.ant.895	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII S C	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 896	http://numismatics.org/ocre/id/ric.3.ant.896	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII S C	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 896A	http://numismatics.org/ocre/id/ric.3.ant.896A	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII S C	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 897	http://numismatics.org/ocre/id/ric.3.ant.897	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII S C	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 898	http://numismatics.org/ocre/id/ric.3.ant.898	151	152	IMP CAES T AEL HADR ANTONINVS AVG PIVS P P	TR POT XV COS IIII ANNONA AVG S C	Antoninus Pius	15	https://godot.date/id/V4JZugAcvqPyh76Y277CF
RIC III Antoninus Pius 1308A	http://numismatics.org/ocre/id/ric.3.ant.1308A	152	153	AVRELIVS CAESAR AVG PII FIL	TR POT VII COS II S C	Antoninus Pius	7	https://godot.date/id/vLNqom44YEpaUyXrpeWNgZ
RIC III Antoninus Pius 1308B	http://numismatics.org/ocre/id/ric.3.ant.1308B	152	153	AVRELIVS CAESAR AVG PII FIL	TR POT VII COS II S C	Antoninus Pius	7	https://godot.date/id/vLNqom44YEpaUyXrpeWNgZ
RIC III Antoninus Pius 1309A	http://numismatics.org/ocre/id/ric.3.ant.1309A	152	153	AVRELIVS CAESAR AVG PII FIL	TR POT VII COS II S C	Antoninus Pius	7	https://godot.date/id/vLNqom44YEpaUyXrpeWNgZ
RIC III Antoninus Pius 1309B	http://numismatics.org/ocre/id/ric.3.ant.1309B	152	153	AVRELIVS CAESAR AVG PII FIL	TR POT VII COS II S C	Antoninus Pius	7	https://godot.date/id/vLNqom44YEpaUyXrpeWNgZ
RIC III Antoninus Pius 1310	http://numismatics.org/ocre/id/ric.3.ant.1310	152	153	AVRELIVS CAESAR AVG PII FIL	TR POT VII COS II S C	Antoninus Pius	7	https://godot.date/id/vLNqom44YEpaUyXrpeWNgZ
RIC III Antoninus Pius 1311	http://numismatics.org/ocre/id/ric.3.ant.1311	152	153	AVRELIVS CAESAR AVG PII FIL	TR POT VII COS II S C	Antoninus Pius	7	https://godot.date/id/vLNqom44YEpaUyXrpeWNgZ
RIC III Antoninus Pius 457A (aureus)	http://numismatics.org/ocre/id/ric.3.ant.457A_aureus	152	153	AVRELIVS CAESAR AVG PII FIL	TR POT VII COS II	Antoninus Pius	7	https://godot.date/id/vLNqom44YEpaUyXrpeWNgZ
RIC III Antoninus Pius 457A (quinarius aureus)	http://numismatics.org/ocre/id/ric.3.ant.457A_quinarius_aureus	152	153	AVRELIVS CAESAR AVG PII FIL	TR POT VII COS II	Antoninus Pius	7	https://godot.date/id/vLNqom44YEpaUyXrpeWNgZ
RIC III Antoninus Pius 457B	http://numismatics.org/ocre/id/ric.3.ant.457B	152	153	AVRELIVS CAESAR AVG PII FIL	TR POT VII COS II	Antoninus Pius	7	https://godot.date/id/vLNqom44YEpaUyXrpeWNgZ
RIC III Antoninus Pius 457C	http://numismatics.org/ocre/id/ric.3.ant.457C	152	153	AVRELIVS CAESAR AVG PII FIL	TR POT VII COS II	Antoninus Pius	7	https://godot.date/id/vLNqom44YEpaUyXrpeWNgZ
RIC III Antoninus Pius 458	http://numismatics.org/ocre/id/ric.3.ant.458	152	153	AVRELIVS CAESAR AVG PII FIL	TR POT VII COS II	Antoninus Pius	7	https://godot.date/id/vLNqom44YEpaUyXrpeWNgZ
RIC III Antoninus Pius 1312	http://numismatics.org/ocre/id/ric.3.ant.1312	153	154	AVRELIVS CAESAR AVG PII FIL	TR POT VIII COS II S C	Antoninus Pius	8	https://godot.date/id/dk2MMUf4SXCRAnE6FaoNkC
RIC III Antoninus Pius 1313	http://numismatics.org/ocre/id/ric.3.ant.1313	153	154	AVRELIVS CAESAR AVG PII FIL	TR POT VIII COS II S C	Antoninus Pius	8	https://godot.date/id/dk2MMUf4SXCRAnE6FaoNkC
RIC III Antoninus Pius 1314	http://numismatics.org/ocre/id/ric.3.ant.1314	153	154	AVRELIVS CAESAR AVG PII FIL	TR POT VIII COS II S C	Antoninus Pius	8	https://godot.date/id/dk2MMUf4SXCRAnE6FaoNkC
RIC III Antoninus Pius 1315	http://numismatics.org/ocre/id/ric.3.ant.1315	153	154	AVRELIVS CAESAR AVG PII FIL	TR POT VIII COS II S C	Antoninus Pius	8	https://godot.date/id/dk2MMUf4SXCRAnE6FaoNkC
RIC III Antoninus Pius 1316 (as)	http://numismatics.org/ocre/id/ric.3.ant.1316_as	153	154	AVRELIVS CAESAR AVG PII FIL	TR POT VIII COS II S C	Antoninus Pius	8	https://godot.date/id/dk2MMUf4SXCRAnE6FaoNkC
RIC III Antoninus Pius 1316 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1316_dupondius	153	154	AVRELIVS CAESAR AVG PII FIL	TR POT VIII COS II S C	Antoninus Pius	8	https://godot.date/id/dk2MMUf4SXCRAnE6FaoNkC
RIC III Antoninus Pius 1317 (as)	http://numismatics.org/ocre/id/ric.3.ant.1317_as	153	154	AVRELIVS CAESAR AVG PII FIL	TR POT VIII COS II S C	Antoninus Pius	8	https://godot.date/id/dk2MMUf4SXCRAnE6FaoNkC
RIC III Antoninus Pius 1317 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1317_dupondius	153	154	AVRELIVS CAESAR AVG PII FIL	TR POT VIII COS II S C	Antoninus Pius	8	https://godot.date/id/dk2MMUf4SXCRAnE6FaoNkC
RIC III Antoninus Pius 1318 (as)	http://numismatics.org/ocre/id/ric.3.ant.1318_as	153	154	AVRELIVS CAESAR AVG PII FIL	TR POT VIII COS II S C	Antoninus Pius	8	https://godot.date/id/dk2MMUf4SXCRAnE6FaoNkC
RIC III Antoninus Pius 1318 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1318_dupondius	153	154	AVRELIVS CAESAR AVG PII FIL	TR POT VIII COS II S C	Antoninus Pius	8	https://godot.date/id/dk2MMUf4SXCRAnE6FaoNkC
RIC III Antoninus Pius 1319 (as)	http://numismatics.org/ocre/id/ric.3.ant.1319_as	153	154	AVRELIVS CAESAR AVG PII FIL	TR POT VIII COS II S C	Antoninus Pius	8	https://godot.date/id/dk2MMUf4SXCRAnE6FaoNkC
RIC III Antoninus Pius 1319 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1319_dupondius	153	154	AVRELIVS CAESAR AVG PII FIL	TR POT VIII COS II S C	Antoninus Pius	8	https://godot.date/id/dk2MMUf4SXCRAnE6FaoNkC
RIC III Antoninus Pius 1320 (as)	http://numismatics.org/ocre/id/ric.3.ant.1320_as	153	154	AVRELIVS CAESAR AVG PII FIL	TR POT VIII COS II S C	Antoninus Pius	8	https://godot.date/id/dk2MMUf4SXCRAnE6FaoNkC
RIC III Antoninus Pius 1320 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1320_dupondius	153	154	AVRELIVS CAESAR AVG PII FIL	TR POT VIII COS II S C	Antoninus Pius	8	https://godot.date/id/dk2MMUf4SXCRAnE6FaoNkC
RIC III Antoninus Pius 459	http://numismatics.org/ocre/id/ric.3.ant.459	153	154	AVRELIVS CAESAR AVG PII FIL	TR POT VII COS II	Antoninus Pius	7	https://godot.date/id/vLNqom44YEpaUyXrpeWNgZ
RIC III Antoninus Pius 460	http://numismatics.org/ocre/id/ric.3.ant.460	153	154	AVRELIVS CAESAR AVG PII FIL	TR POT VII COS II	Antoninus Pius	7	https://godot.date/id/vLNqom44YEpaUyXrpeWNgZ
RIC III Antoninus Pius 461	http://numismatics.org/ocre/id/ric.3.ant.461	153	154	AVRELIVS CAESAR AVG PII FIL	TR POT VII COS II	Antoninus Pius	7	https://godot.date/id/vLNqom44YEpaUyXrpeWNgZ
RIC III Antoninus Pius 462	http://numismatics.org/ocre/id/ric.3.ant.462	153	154	AVRELIVS CAESAR AVG PII FIL	TR POT VII COS II	Antoninus Pius	7	https://godot.date/id/vLNqom44YEpaUyXrpeWNgZ
RIC III Antoninus Pius 918	http://numismatics.org/ocre/id/ric.3.ant.918	153	154	ANTONINVS AVG PIVS P P TR P XVII	TR POT XVII COS IIII ANNONA AVG S C	Antoninus Pius	17	https://godot.date/id/Z6yBPr3qkdxAjCLvigzLX5
RIC III Antoninus Pius 1321	http://numismatics.org/ocre/id/ric.3.ant.1321	154	155	AVRELIVS CAESAR AVG PII FIL	TR POT VIIII COS II S C	Antoninus Pius	9	https://godot.date/id/sgiwcMg9edzvwvJfjQexzm
RIC III Antoninus Pius 1322 (as)	http://numismatics.org/ocre/id/ric.3.ant.1322_as	154	155	AVRELIVS CAESAR AVG PII FIL	TR POT VIIII COS II S C	Antoninus Pius	9	https://godot.date/id/sgiwcMg9edzvwvJfjQexzm
RIC III Antoninus Pius 1322 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1322_dupondius	154	155	AVRELIVS CAESAR AVG PII FIL	TR POT VIIII COS II S C	Antoninus Pius	9	https://godot.date/id/sgiwcMg9edzvwvJfjQexzm
RIC III Antoninus Pius 1323 (as)	http://numismatics.org/ocre/id/ric.3.ant.1323_as	154	155	AVRELIVS CAES AVG PII FIL	TR POT VIIII COS II S C	Antoninus Pius	9	https://godot.date/id/sgiwcMg9edzvwvJfjQexzm
RIC III Antoninus Pius 1323 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1323_dupondius	154	155	AVRELIVS CAES AVG PII FIL	TR POT VIIII COS II S C	Antoninus Pius	9	https://godot.date/id/sgiwcMg9edzvwvJfjQexzm
RIC III Antoninus Pius 1324A (as)	http://numismatics.org/ocre/id/ric.3.ant.1324A_as	154	155	AVRELIVS CAESAR AVG PII FIL	TR POT VIIII COS II S C	Antoninus Pius	9	https://godot.date/id/sgiwcMg9edzvwvJfjQexzm
RIC III Antoninus Pius 1324A (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1324A_dupondius	154	155	AVRELIVS CAESAR AVG PII FIL	TR POT VIIII COS II S C	Antoninus Pius	9	https://godot.date/id/sgiwcMg9edzvwvJfjQexzm
RIC III Antoninus Pius 1324B (as)	http://numismatics.org/ocre/id/ric.3.ant.1324B_as	154	155	AVRELIVS CAESAR AVG PII FIL	TR POT VIIII COS II S C	Antoninus Pius	9	https://godot.date/id/sgiwcMg9edzvwvJfjQexzm
RIC III Antoninus Pius 1324B (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1324B_dupondius	154	155	AVRELIVS CAESAR AVG PII FIL	TR POT VIIII COS II S C	Antoninus Pius	9	https://godot.date/id/sgiwcMg9edzvwvJfjQexzm
RIC III Antoninus Pius 463A	http://numismatics.org/ocre/id/ric.3.ant.463A	154	155	AVRELIVS CAESAR AVG PII FIL	TR POT VIIII COS II	Antoninus Pius	9	https://godot.date/id/sgiwcMg9edzvwvJfjQexzm
RIC III Antoninus Pius 463B	http://numismatics.org/ocre/id/ric.3.ant.463B	154	155	AVRELIVS CAESAR AVG PII FIL	TR POT VIIII COS II	Antoninus Pius	9	https://godot.date/id/sgiwcMg9edzvwvJfjQexzm
RIC III Antoninus Pius 464A	http://numismatics.org/ocre/id/ric.3.ant.464A	154	155	AVRELIVS CAESAR AVG PII FIL	TR POT VIIII COS II	Antoninus Pius	9	https://godot.date/id/sgiwcMg9edzvwvJfjQexzm
RIC III Antoninus Pius 464B	http://numismatics.org/ocre/id/ric.3.ant.464B	154	155	AVRELIVS CAES ANTON AVG PII F	TR POT VIIII COS II	Antoninus Pius	9	https://godot.date/id/sgiwcMg9edzvwvJfjQexzm
RIC III Antoninus Pius 1325A	http://numismatics.org/ocre/id/ric.3.ant.1325A	155	156	AVRELIVS CAES ANTON AVG PII F	TR POT X COS II S C	Antoninus Pius	10	https://godot.date/id/RAcXhveEJ38M37ijGWCZy5
RIC III Antoninus Pius 1325B	http://numismatics.org/ocre/id/ric.3.ant.1325B	155	156	AVRELIVS CAES ANTON AVG PII F	TR POT X COS II S C	Antoninus Pius	10	https://godot.date/id/RAcXhveEJ38M37ijGWCZy5
RIC III Antoninus Pius 1326A	http://numismatics.org/ocre/id/ric.3.ant.1326A	155	156	AVRELIVS CAES ANTON AVG PII F	TR POT X COS II S C	Antoninus Pius	10	https://godot.date/id/RAcXhveEJ38M37ijGWCZy5
RIC III Antoninus Pius 1326B	http://numismatics.org/ocre/id/ric.3.ant.1326B	155	156	AVRELIVS CAESAR AVG PII FIL	TR POT X COS II S C	Antoninus Pius	10	https://godot.date/id/RAcXhveEJ38M37ijGWCZy5
RIC III Antoninus Pius 1326C	http://numismatics.org/ocre/id/ric.3.ant.1326C	155	156	AVRELIVS CAESAR AVG PII F	TR POT X COS II S C	Antoninus Pius	10	https://godot.date/id/RAcXhveEJ38M37ijGWCZy5
RIC III Antoninus Pius 1327	http://numismatics.org/ocre/id/ric.3.ant.1327	155	156	AVRELIVS CAES ANTON AVG PII F	TR POT X COS II S C	Antoninus Pius	10	https://godot.date/id/RAcXhveEJ38M37ijGWCZy5
RIC III Antoninus Pius 1328	http://numismatics.org/ocre/id/ric.3.ant.1328	155	156	AVRELIVS CAES ANTON AVG PII F	TR POT X COS II S C	Antoninus Pius	10	https://godot.date/id/RAcXhveEJ38M37ijGWCZy5
RIC III Antoninus Pius 1329A	http://numismatics.org/ocre/id/ric.3.ant.1329A	155	156	AVRELIVS CAES ANTON AVG PII F	TR POT X COS II S C	Antoninus Pius	10	https://godot.date/id/RAcXhveEJ38M37ijGWCZy5
RIC III Antoninus Pius 1329B	http://numismatics.org/ocre/id/ric.3.ant.1329B	155	156	AVRELIVS CAES ANTON AVG PII F	TR POT X COS II S C	Antoninus Pius	10	https://godot.date/id/RAcXhveEJ38M37ijGWCZy5
RIC III Antoninus Pius 1330	http://numismatics.org/ocre/id/ric.3.ant.1330	155	156	AVRELIVS CAES ANTON AVG PII F	TR POT X COS II S C	Antoninus Pius	10	https://godot.date/id/RAcXhveEJ38M37ijGWCZy5
RIC III Antoninus Pius 1331 (as)	http://numismatics.org/ocre/id/ric.3.ant.1331_as	155	156	AVRELIVS CAESAR AVG PII FIL	TR POT X COS II S C	Antoninus Pius	10	https://godot.date/id/RAcXhveEJ38M37ijGWCZy5
RIC III Antoninus Pius 1331 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1331_dupondius	155	156	AVRELIVS CAESAR AVG PII FIL	TR POT X COS II S C	Antoninus Pius	10	https://godot.date/id/RAcXhveEJ38M37ijGWCZy5
RIC III Antoninus Pius 1332 (as)	http://numismatics.org/ocre/id/ric.3.ant.1332_as	155	156	AVRELIVS CAES ANTON AVG PII F	TR POT X COS II S C	Antoninus Pius	10	https://godot.date/id/RAcXhveEJ38M37ijGWCZy5
RIC III Antoninus Pius 1332 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1332_dupondius	155	156	AVRELIVS CAES ANTON AVG PII F	TR POT X COS II S C	Antoninus Pius	10	https://godot.date/id/RAcXhveEJ38M37ijGWCZy5
RIC III Antoninus Pius 1333 (as)	http://numismatics.org/ocre/id/ric.3.ant.1333_as	155	156	AVRELIVS CAES ANTON AVG PII F	TR POT X COS II S C	Antoninus Pius	10	https://godot.date/id/RAcXhveEJ38M37ijGWCZy5
RIC III Antoninus Pius 1333 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1333_dupondius	155	156	AVRELIVS CAES ANTON AVG PII F	TR POT X COS II S C	Antoninus Pius	10	https://godot.date/id/RAcXhveEJ38M37ijGWCZy5
RIC III Antoninus Pius 1334 (as)	http://numismatics.org/ocre/id/ric.3.ant.1334_as	155	156	AVRELIVS CAES ANTON AVG PII F	TR POT X COS II S C	Antoninus Pius	10	https://godot.date/id/RAcXhveEJ38M37ijGWCZy5
RIC III Antoninus Pius 1334 (dupondius)	http://numismatics.org/ocre/id/ric.3.ant.1334_dupondius	155	156	AVRELIVS CAES ANTON AVG PII F	TR POT X COS II S C	Antoninus Pius	10	https://godot.date/id/RAcXhveEJ38M37ijGWCZy5
RIC III Antoninus Pius 248 (aureus)	http://numismatics.org/ocre/id/ric.3.ant.248_aureus	155	156	ANTONINVS AVG PIVS P P IMP II	TR POT XIX COS IIII	Antoninus Pius	19	https://godot.date/id/FSi5FBzJfjuvLeGVSZopQF
RIC III Antoninus Pius 248 (denarius)	http://numismatics.org/ocre/id/ric.3.ant.248_denarius	155	156	ANTONINVS AVG PIVS P P IMP II	TR POT XIX COS IIII	Antoninus Pius	19	https://godot.date/id/FSi5FBzJfjuvLeGVSZopQF
RIC III Antoninus Pius 249	http://numismatics.org/ocre/id/ric.3.ant.249	155	156	ANTONINVS AVG PIVS P P IMP II	TR POT XIX COS IIII	Antoninus Pius	19	https://godot.date/id/FSi5FBzJfjuvLeGVSZopQF
RIC III Antoninus Pius 250	http://numismatics.org/ocre/id/ric.3.ant.250	155	156	ANTONINVS AVG PIVS P P IMP II	TR POT XIX COS IIII	Antoninus Pius	19	https://godot.date/id/FSi5FBzJfjuvLeGVSZopQF
